Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
5354,-1046.77,497.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3878,0.7649,0.8896,1.0000,1.0000,0.6315,48372.65,122040219.8,0.3356,
3980,856.31,306.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4103,0.7957,0.9090,1.0000,1.0000,0.6285,51177.81,122063861.1,0.3373,
1619,-452.88,191.00,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4056,0.8125,0.9436,0.6314,1.0000,0.9285,50592.42,122067626.6,0.3383,
5937,1105.93,596.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3972,0.7899,0.8823,1.0000,1.0000,0.6314,49539.55,122156555.0,0.3389,
2655,-662.02,173.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4027,0.7799,0.9273,1.0000,1.0000,0.6169,50224.93,122175058.7,0.3346,
2834,-685.87,192.16,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3995,0.7785,0.9250,0.9735,1.0000,0.6314,49831.61,122736737.6,0.3382,
3731,-827.94,279.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3964,0.7702,0.9118,1.0000,1.0000,0.6254,49445.54,122823837.3,0.3383,
5852,-1105.93,596.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3872,0.7650,0.8823,1.0000,1.0000,0.6357,48302.20,123014695.2,0.3390,
3910,-856.31,306.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3988,0.7693,0.9090,1.0000,1.0000,0.6318,49741.06,123080507.8,0.3373,
2721,575.61,369.98,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4012,0.8217,0.9273,0.6133,1.0000,0.9513,50041.65,123090845.8,0.3419,
4188,635.08,703.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4180,0.8146,0.9060,0.6645,1.0000,0.9444,52142.66,123521276.5,0.3477,
2664,-575.61,369.98,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3982,0.7992,0.9273,0.6254,1.0000,0.9519,49669.34,123577282.0,0.3419,
5196,1012.14,465.81,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4049,0.7913,0.8931,1.0000,1.0000,0.6349,50508.51,123637382.6,0.3443,
6501,1142.80,740.89,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3953,0.7909,0.8745,0.9752,1.0000,0.6494,49306.30,124157462.8,0.3462,
4130,-635.08,703.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4087,0.7964,0.9060,0.6637,1.0000,0.9457,50983.40,124228271.5,0.3477,
6184,1127.89,664.81,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4010,0.7903,0.8784,1.0000,1.0000,0.6401,50016.35,124272840.8,0.3451,
4948,976.88,434.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4118,0.7924,0.8965,1.0000,1.0000,0.6423,51361.37,124554401.1,0.3448,
5106,-1012.14,465.81,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3943,0.7657,0.8931,1.0000,1.0000,0.6389,49182.10,124599387.6,0.3443,
1189,390.30,75.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4467,0.8431,0.9516,1.0000,1.0000,0.6169,55715.05,124671058.7,0.3469,
6388,-1142.80,740.89,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3913,0.7671,0.8745,0.9888,1.0000,0.6537,48814.74,124859787.2,0.3462,
3087,711.42,212.85,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4259,0.8034,0.9225,0.9931,1.0000,0.6411,53121.80,124929505.7,0.3459,
6453,203.23,1346.70,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3944,0.8087,0.8745,0.6921,1.0000,0.8929,49196.18,124937018.6,0.3573,
6102,-1127.89,664.81,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3912,0.7659,0.8784,1.0000,1.0000,0.6444,48800.35,125107037.5,0.3451,
5690,1070.25,559.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4058,0.7907,0.8860,1.0000,1.0000,0.6418,50613.94,125207436.0,0.3492,
6436,-203.23,1346.70,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3878,0.8046,0.8745,0.6835,1.0000,0.8934,48367.19,125261414.5,0.3573,
4701,944.14,405.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4154,0.7934,0.8997,0.9952,1.0000,0.6479,51817.71,125282217.3,0.3471,
1099,376.49,59.52,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4447,0.8450,0.9530,0.9919,1.0000,0.6169,55470.58,125369180.0,0.3505,
2725,621.68,285.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4394,0.8154,0.9273,0.7543,1.0000,0.8538,54811.01,125378614.3,0.3513,
4857,-976.88,434.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4008,0.7666,0.8965,1.0000,1.0000,0.6462,49995.49,125512615.6,0.3448,
1149,-390.30,75.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4307,0.8186,0.9516,1.0000,1.0000,0.6126,53723.09,126016234.9,0.3469,
3014,-711.42,212.85,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4110,0.7771,0.9225,0.9877,1.0000,0.6432,51261.51,126065161.8,0.3459,
5604,-1070.25,559.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3955,0.7657,0.8860,1.0000,1.0000,0.6460,49331.92,126127957.3,0.3492,
4453,910.83,377.96,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4148,0.7946,0.9030,0.9803,1.0000,0.6534,51737.00,126244214.9,0.3526,
4609,-944.14,405.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4018,0.7676,0.8997,0.9892,1.0000,0.6517,50117.73,126275625.1,0.3472,
2660,-621.68,285.86,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4292,0.7909,0.9273,0.7583,1.0000,0.8550,53532.14,126466125.5,0.3513,
5442,1033.83,524.25,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4145,0.7917,0.8896,1.0000,1.0000,0.6521,51699.86,126729776.6,0.3513,
1058,-376.49,59.52,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4267,0.8205,0.9530,0.9869,1.0000,0.6126,53223.73,126776485.0,0.3505,
1553,462.36,89.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4460,0.8290,0.9453,1.0000,1.0000,0.6305,55625.45,126913888.9,0.3517,
4360,-910.83,377.96,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4013,0.7686,0.9030,0.9751,1.0000,0.6571,50056.80,127293599.5,0.3526,
6493,1027.36,894.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4001,0.7967,0.8745,0.8636,1.0000,0.7369,49906.82,127401459.9,0.3624,
5355,-1033.83,524.25,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4038,0.7665,0.8896,1.0000,1.0000,0.6562,50372.01,127652415.3,0.3513,
3265,736.45,234.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4338,0.8022,0.9200,1.0000,1.0000,0.6513,54104.96,127780341.1,0.3532,
2438,610.31,157.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4398,0.8113,0.9318,1.0000,1.0000,0.6447,54863.35,127874336.1,0.3535,
5936,1090.47,624.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4114,0.7911,0.8823,1.0000,1.0000,0.6531,51317.32,127907754.6,0.3572,
6396,-1027.36,894.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3903,0.7755,0.8745,0.8610,1.0000,0.7407,48689.84,128080297.9,0.3624,
1513,-462.36,89.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4309,0.8036,0.9453,1.0000,1.0000,0.6285,53743.49,128206209.5,0.3517,
2310,588.73,136.76,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4439,0.8128,0.9340,1.0000,1.0000,0.6480,55372.66,128244230.4,0.3549,
4177,417.17,851.00,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4023,0.8208,0.9060,0.6125,1.0000,0.9786,50179.23,128275408.3,0.3569,
4141,-417.17,851.00,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4081,0.8090,0.9060,0.6302,1.0000,0.9790,50909.54,128470392.0,0.3569,
5195,1000.03,491.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4220,0.7926,0.8931,1.0000,1.0000,0.6606,52636.40,128657008.7,0.3565,
5853,-1090.47,624.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4013,0.7666,0.8823,1.0000,1.0000,0.6573,50050.18,128809619.2,0.3572,
6430,-344.22,1317.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3991,0.8019,0.8745,0.7105,1.0000,0.8876,49785.62,128836482.5,0.3671,
6183,1110.70,693.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4140,0.7914,0.8784,1.0000,1.0000,0.6598,51635.25,128874771.4,0.3580,
3193,-736.45,234.48,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4211,0.7759,0.9200,1.0000,1.0000,0.6536,52520.04,128901335.4,0.3532,
6459,344.22,1317.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.3948,0.8088,0.8745,0.6976,1.0000,0.8867,49250.44,128918037.4,0.3671,
2054,542.02,125.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4490,0.8185,0.9380,1.0000,1.0000,0.6480,56002.22,128967731.4,0.3572,
2384,-610.31,157.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4262,0.7852,0.9318,1.0000,1.0000,0.6454,53157.17,129066100.2,0.3535,
834,327.38,47.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4675,0.8574,0.9573,1.0000,1.0000,0.6310,58307.87,129232857.3,0.3600,
3444,763.28,257.85,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4369,0.8008,0.9173,1.0000,1.0000,0.6589,54495.98,129428892.7,0.3576,
2255,-588.73,136.76,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4294,0.7866,0.9340,1.0000,1.0000,0.6476,53555.29,129500878.3,0.3549,
5689,1055.73,586.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4206,0.7920,0.8860,1.0000,1.0000,0.6643,52468.64,129607922.7,0.3597,
5107,-1000.03,491.29,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4110,0.7673,0.8931,1.0000,1.0000,0.6646,51266.66,129610070.7,0.3565,
6103,-1110.70,693.15,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4040,0.7675,0.8784,1.0000,1.0000,0.6641,50395.90,129718691.4,0.3580,
6500,1129.56,760.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4136,0.7917,0.8745,1.0000,1.0000,0.6619,51585.07,129855166.9,0.3627,
1999,-542.02,125.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4345,0.7926,0.9380,1.0000,1.0000,0.6476,54198.98,130231254.0,0.3572,
5605,-1055.73,586.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4101,0.7673,0.8860,1.0000,1.0000,0.6685,51153.99,130515215.2,0.3597,
3373,-763.28,257.85,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4243,0.7746,0.9173,1.0000,1.0000,0.6616,52920.78,130535893.7,0.3576,
4947,965.56,459.27,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4296,0.7936,0.8965,1.0000,1.0000,0.6690,53581.59,130598776.1,0.3618,
806,-327.38,47.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4505,0.8338,0.9573,1.0000,1.0000,0.6254,56197.23,130632973.9,0.3600,
6389,-1129.56,760.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4011,0.7682,0.8745,0.9931,1.0000,0.6662,50035.09,130678721.9,0.3627,
3622,789.51,282.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4395,0.7997,0.9147,1.0000,1.0000,0.6657,54816.36,130714606.8,0.3613,
4159,0.00,947.75,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4086,0.8210,0.9060,0.6159,1.0000,0.9883,50968.33,130928226.6,0.3657,
3801,817.62,308.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4404,0.7985,0.9118,1.0000,1.0000,0.6702,54932.61,131508598.3,0.3636,
4700,933.56,429.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4341,0.7947,0.8997,0.9957,1.0000,0.6756,54144.35,131566701.5,0.3648,
4858,-965.56,459.27,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4182,0.7682,0.8965,1.0000,1.0000,0.6729,52168.95,131582586.6,0.3618,
3552,-789.51,282.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4269,0.7736,0.9147,1.0000,1.0000,0.6685,53252.17,131812757.6,0.3613,
4452,900.97,400.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4339,0.7958,0.9030,0.9807,1.0000,0.6822,54124.32,132124433.4,0.3675,
3979,845.05,335.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4409,0.7975,0.9090,1.0000,1.0000,0.6739,54997.22,132170849.7,0.3655,
4610,-933.56,429.64,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4199,0.7692,0.8997,0.9895,1.0000,0.6794,52371.46,132587587.0,0.3648,
3732,-817.62,308.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4280,0.7725,0.9118,1.0000,1.0000,0.6732,53385.58,132593655.8,0.3636,
6463,436.17,1290.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4124,0.8085,0.8745,0.7341,1.0000,0.8805,51444.29,132635130.2,0.3820,
5935,1074.31,651.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4250,0.7923,0.8823,1.0000,1.0000,0.6736,53006.29,132728079.6,0.3709,
5441,1020.23,550.25,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4300,0.7929,0.8896,1.0000,1.0000,0.6754,53633.87,132939089.7,0.3709,
6426,-436.17,1290.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4050,0.7997,0.8745,0.7278,1.0000,0.8817,50516.21,133054219.7,0.3820,
4361,-900.97,400.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4198,0.7703,0.9030,0.9753,1.0000,0.6858,52369.06,133180193.4,0.3675,
3911,-845.05,335.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4287,0.7716,0.9090,1.0000,1.0000,0.6772,53468.18,133241822.4,0.3655,
2565,631.21,179.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4565,0.8101,0.9296,1.0000,1.0000,0.6717,56942.76,133593227.7,0.3692,
5854,-1074.31,651.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4146,0.7682,0.8823,1.0000,1.0000,0.6778,51713.29,133642253.6,0.3709,
5356,-1020.23,550.25,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4191,0.7681,0.8896,1.0000,1.0000,0.6795,52270.43,133913145.9,0.3709,
6182,1092.79,721.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4263,0.7926,0.8784,1.0000,1.0000,0.6785,53173.33,134122849.0,0.3753,
5194,987.27,516.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4381,0.7938,0.8931,1.0000,1.0000,0.6848,54650.12,134244616.7,0.3723,
5688,1040.54,613.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4347,0.7931,0.8860,1.0000,1.0000,0.6855,54227.13,134584488.1,0.3737,
2512,-631.21,179.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4426,0.7840,0.9296,1.0000,1.0000,0.6728,55201.58,134806904.2,0.3692,
6104,-1092.79,721.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4162,0.7690,0.8784,1.0000,1.0000,0.6827,51914.34,135005050.0,0.3753,
2907,678.71,216.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4529,0.8068,0.9250,0.9786,1.0000,0.6872,56495.72,135044925.9,0.3770,
2714,468.43,498.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4469,0.8307,0.9273,0.6473,1.0000,0.9931,55746.01,135079392.6,0.3776,
5108,-987.27,516.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4268,0.7689,0.8931,1.0000,1.0000,0.6888,53241.77,135217398.0,0.3723,
5606,-1040.54,613.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4240,0.7689,0.8860,1.0000,1.0000,0.6897,52884.02,135503600.2,0.3737,
2671,-468.43,498.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4363,0.8126,0.9273,0.6459,1.0000,0.9933,54423.57,135769084.1,0.3776,
6483,854.71,1060.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4211,0.8024,0.8745,0.8203,1.0000,0.8107,52529.34,135793654.5,0.3908,
1798,498.78,115.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4670,0.8245,0.9418,0.9768,1.0000,0.6822,58246.60,136029171.2,0.3803,
2835,-678.71,216.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4373,0.7807,0.9250,0.9738,1.0000,0.6890,54541.51,136302076.9,0.3770,
4170,260.59,911.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4426,0.8224,0.9060,0.6679,1.0000,0.9854,55204.68,136358263.7,0.3866,
4184,560.69,764.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4331,0.8174,0.9060,0.6735,1.0000,0.9622,54027.91,136389002.7,0.3817,
6406,-854.71,1060.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4118,0.7850,0.8745,0.8171,1.0000,0.8136,51370.01,136404095.7,0.3908,
5934,1057.47,678.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4378,0.7934,0.8823,1.0000,1.0000,0.6929,54607.49,136526076.3,0.3794,
4134,-560.69,764.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4359,0.8014,0.9060,0.6907,1.0000,0.9631,54374.27,136536246.7,0.3817,
6473,655.59,1193.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4229,0.8064,0.8745,0.7770,1.0000,0.8553,52754.20,136863739.7,0.3958,
4148,-260.59,911.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4340,0.8151,0.9060,0.6607,1.0000,0.9856,54129.79,136875588.8,0.3866,
3086,703.52,237.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4632,0.8053,0.9225,0.9937,1.0000,0.6952,57774.87,137011575.6,0.3795,
712,299.64,43.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4975,0.8659,0.9597,1.0000,1.0000,0.6634,62055.31,137112530.3,0.3820,
4946,953.62,483.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4464,0.7949,0.8965,1.0000,1.0000,0.6940,55677.80,137278779.1,0.3827,
5440,1005.97,575.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4447,0.7941,0.8896,1.0000,1.0000,0.6974,55463.36,137279703.8,0.3811,
6416,-655.59,1193.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4145,0.7931,0.8745,0.7725,1.0000,0.8573,51705.41,137382982.5,0.3958,
5855,-1057.47,678.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4272,0.7697,0.8823,1.0000,1.0000,0.6971,53292.57,137417090.2,0.3794,
1743,-498.78,115.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4497,0.7990,0.9418,0.9723,1.0000,0.6810,56089.92,137425381.2,0.3803,
6485,891.54,1029.59,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4114,0.8014,0.8745,0.8146,1.0000,0.7986,51321.87,137462605.5,0.3894,
4699,922.38,453.14,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4517,0.7959,0.8997,0.9961,1.0000,0.7016,56339.74,137590030.4,0.3817,
6404,-891.54,1029.59,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4111,0.7832,0.8745,0.8296,1.0000,0.8017,51278.33,137642879.8,0.3894,
6472,634.45,1205.14,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4131,0.8067,0.8745,0.7557,1.0000,0.8585,51524.79,137787056.1,0.3946,
6417,-634.45,1205.14,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4151,0.7939,0.8745,0.7699,1.0000,0.8605,51773.48,137835929.0,0.3946,
2689,-83.78,679.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4359,0.8354,0.9273,0.6238,1.0000,0.9995,54374.21,138112400.7,0.3862,
2696,83.78,679.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4281,0.8386,0.9273,0.6102,1.0000,0.9995,53393.18,138187394.3,0.3862,
3015,-703.52,237.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4470,0.7793,0.9225,0.9880,1.0000,0.6973,55754.81,138222173.1,0.3795,
5357,-1005.97,575.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4335,0.7697,0.8896,1.0000,1.0000,0.7014,54068.79,138236738.6,0.3811,
4859,-953.62,483.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4347,0.7699,0.8965,1.0000,1.0000,0.6979,54223.41,138320307.7,0.3827,
6181,1074.18,748.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4380,0.7937,0.8784,1.0000,1.0000,0.6961,54631.81,138416481.1,0.3876,
684,-299.64,43.68,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4796,0.8429,0.9597,1.0000,1.0000,0.6570,59826.10,138588515.3,0.3820,
4611,-922.38,453.14,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4369,0.7708,0.8997,0.9897,1.0000,0.7053,54499.39,138634066.1,0.3817,
6497,1087.78,819.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4365,0.7939,0.8745,1.0000,1.0000,0.6967,54448.84,138900981.5,0.3894,
4451,890.53,423.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4519,0.7971,0.9030,0.9811,1.0000,0.7091,56371.07,138967147.6,0.3885,
175,169.68,16.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.5187,0.9204,0.9703,1.0000,1.0000,0.6436,64697.43,139286366.5,0.3845,
6105,-1074.18,748.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4278,0.7706,0.8784,1.0000,1.0000,0.7003,53356.86,139304038.2,0.3876,
3264,727.78,260.16,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4689,0.8040,0.9200,1.0000,1.0000,0.7023,58482.55,139314509.2,0.3852,
5193,973.87,541.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4534,0.7950,0.8931,1.0000,1.0000,0.7075,56550.69,139604460.9,0.3874,
6392,-1087.78,819.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4267,0.7714,0.8745,1.0000,1.0000,0.7008,53219.70,139749057.0,0.3894,
4362,-890.53,423.58,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4373,0.7719,0.9030,0.9755,1.0000,0.7127,54546.39,140073760.4,0.3885,
5687,1024.68,639.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4481,0.7943,0.8860,1.0000,1.0000,0.7055,55890.62,140225536.8,0.3919,
3443,753.77,284.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4700,0.8027,0.9173,1.0000,1.0000,0.7072,58621.62,140362226.9,0.3881,
4198,791.07,521.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4415,0.8053,0.9060,0.7955,1.0000,0.8428,55069.44,140396879.0,0.3898,
3194,-727.78,260.16,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4553,0.7781,0.9200,1.0000,1.0000,0.7047,56786.70,140500489.0,0.3852,
5109,-973.87,541.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4418,0.7705,0.8931,1.0000,1.0000,0.7114,55108.46,140593311.7,0.3874,
1643,0.00,491.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4318,0.8587,0.9436,0.5906,1.0000,1.0000,53863.73,140605318.9,0.3953,
154,-169.68,16.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.5024,0.9022,0.9703,1.0000,1.0000,0.6360,62672.29,140804783.0,0.3845,
4120,-791.07,521.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4389,0.7823,0.9060,0.8116,1.0000,0.8456,54751.43,140819560.7,0.3898,
5933,1039.95,705.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4499,0.7946,0.8823,1.0000,1.0000,0.7112,56122.39,140954134.8,0.3919,
4152,-167.11,932.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4468,0.8177,0.9060,0.6769,1.0000,0.9873,55735.92,141090200.8,0.3982,
3621,779.13,309.74,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4707,0.8015,0.9147,1.0000,1.0000,0.7114,58712.61,141124314.6,0.3903,
5607,-1024.68,639.47,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4371,0.7704,0.8860,1.0000,1.0000,0.7096,54523.25,141187727.1,0.3919,
4166,167.11,932.90,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4410,0.8225,0.9060,0.6643,1.0000,0.9872,55010.92,141247510.9,0.3982,
3800,806.30,337.03,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4699,0.8003,0.9118,1.0000,1.0000,0.7135,58617.23,141427606.2,0.3913,
4204,860.95,396.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4667,0.7983,0.9060,1.0000,1.0000,0.7150,58209.88,141501575.0,0.3918,
6440,-107.88,1357.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4275,0.8061,0.8745,0.7504,1.0000,0.8955,53319.16,141509923.8,0.4072,
3374,-753.77,284.45,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4565,0.7769,0.9173,1.0000,1.0000,0.7098,56944.15,141529136.8,0.3881,
3978,832.75,365.37,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4689,0.7993,0.9090,1.0000,1.0000,0.7151,58487.78,141637418.5,0.3920,
6180,1054.89,775.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4491,0.7947,0.8784,1.0000,1.0000,0.7128,56012.23,141681546.8,0.3943,
6449,107.88,1357.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4224,0.8082,0.8745,0.7398,1.0000,0.8952,52691.04,141681808.7,0.4072,
5856,-1039.95,705.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4392,0.7713,0.8823,1.0000,1.0000,0.7152,54789.46,141850597.3,0.3919,
4945,941.07,507.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4622,0.7961,0.8965,1.0000,1.0000,0.7175,57651.20,141951200.4,0.3938,
5439,991.07,601.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4585,0.7953,0.8896,1.0000,1.0000,0.7181,57189.80,142232421.2,0.3950,
3553,-779.13,309.74,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4574,0.7758,0.9147,1.0000,1.0000,0.7142,57054.15,142276682.6,0.3903,
6106,-1054.89,775.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4387,0.7721,0.8784,1.0000,1.0000,0.7168,54724.96,142538887.6,0.3943,
3733,-806.30,337.03,0.00,0.00,0.00,150.00,0.9500,0.9500,0.4568,0.7747,0.9118,1.0000,1.0000,0.7165,56983.41,142561663.9,0.3913,
