Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
2441,626.77,66.82,0.00,8.45,0.90,150.00,0.9500,0.9500,0.6765,0.8040,0.9325,1.0000,1.0000,0.9998,84387.67,188500675.8,0.5737,
1234,-401.56,-105.56,0.00,-8.22,-2.16,150.00,0.9500,0.9500,0.6788,0.7910,0.9508,1.0000,1.0000,1.0000,84671.04,188526868.5,0.5823,
3088,718.45,187.77,0.00,8.22,2.15,150.00,0.9500,0.9500,0.6626,0.8022,0.9232,0.9924,1.0000,0.9990,82652.71,188528642.7,0.5745,
5429,808.85,830.30,0.00,5.93,6.09,150.00,0.9500,0.9500,0.6187,0.8055,0.8903,1.0000,1.0000,0.9560,77176.01,188547041.9,0.5757,
5672,714.56,973.80,0.00,5.03,6.85,150.00,0.9500,0.9500,0.6105,0.8080,0.8866,1.0000,1.0000,0.9443,76146.01,188561116.6,0.5765,
840,295.50,-148.78,0.00,7.59,-3.82,150.00,0.9500,0.9500,0.7152,0.8272,0.9580,1.0000,1.0000,1.0000,89213.78,188594101.5,0.5957,
4695,871.83,544.08,0.00,7.21,4.50,150.00,0.9500,0.9500,0.6367,0.8010,0.9004,0.9978,1.0000,0.9803,79412.64,188611804.0,0.5757,
5115,-880.74,682.44,0.00,-6.72,5.21,150.00,0.9500,0.9500,0.6084,0.7800,0.8937,1.0000,1.0000,0.9670,75882.36,188616286.5,0.5714,
2908,685.87,192.16,0.00,8.18,2.29,150.00,0.9500,0.9500,0.6579,0.8056,0.9257,0.9782,1.0000,0.9994,82066.54,188620812.8,0.5774,
1508,-465.41,-72.05,0.00,-8.40,-1.30,150.00,0.9500,0.9500,0.6700,0.7848,0.9460,1.0000,1.0000,1.0000,83575.46,188623451.5,0.5773,
2665,-562.28,389.94,0.00,-6.98,4.84,150.00,0.9500,0.9500,0.6099,0.8020,0.9280,0.9082,1.0000,0.9997,76073.95,188625666.9,0.5707,
4863,-899.84,577.52,0.00,-7.15,4.59,150.00,0.9500,0.9500,0.6130,0.7765,0.8972,1.0000,1.0000,0.9750,76462.56,188626134.0,0.5709,
3623,798.92,254.37,0.00,8.10,2.58,150.00,0.9500,0.9500,0.6572,0.7984,0.9154,1.0000,1.0000,0.9965,81978.36,188633284.2,0.5735,
3910,-856.31,306.10,0.00,-8.00,2.86,150.00,0.9500,0.9500,0.6275,0.7698,0.9097,1.0000,1.0000,0.9929,78276.23,188645335.7,0.5689,
5874,-623.35,1091.00,0.00,-4.22,7.38,150.00,0.9500,0.9500,0.5910,0.7954,0.8829,1.0000,1.0000,0.9325,73721.52,188646278.5,0.5791,
925,321.03,-133.84,0.00,7.85,-3.27,150.00,0.9500,0.9500,0.7097,0.8258,0.9566,0.9955,1.0000,1.0000,88525.98,188660010.8,0.5877,
1417,-443.94,-84.49,0.00,-8.35,-1.59,150.00,0.9500,0.9500,0.6728,0.7866,0.9477,1.0000,1.0000,1.0000,83918.55,188668212.2,0.5791,
615,-217.63,-191.29,0.00,-6.38,-5.61,150.00,0.9500,0.9500,0.7040,0.8113,0.9615,1.0000,1.0000,1.0000,87812.63,188687843.6,0.6006,
5876,-567.33,1121.16,0.00,-3.84,7.58,150.00,0.9500,0.9500,0.5924,0.7975,0.8829,1.0000,1.0000,0.9321,73886.76,188690426.2,0.5760,
1105,368.64,-96.90,0.00,8.22,-2.16,150.00,0.9500,0.9500,0.7001,0.8243,0.9537,0.9868,1.0000,1.0000,87328.65,188727654.9,0.5896,
1195,387.74,-87.75,0.00,8.29,-1.88,150.00,0.9500,0.9500,0.7067,0.8222,0.9523,1.0000,1.0000,1.0000,88144.84,188746527.2,0.5872,
1618,-461.66,168.68,0.00,-7.98,2.92,150.00,0.9500,0.9500,0.6330,0.8110,0.9443,0.9159,1.0000,1.0000,78956.41,188747892.6,0.5751,
4204,860.95,396.23,0.00,7.72,3.55,150.00,0.9500,0.9500,0.6466,0.7987,0.9067,1.0000,1.0000,0.9895,80657.61,188750317.8,0.5747,
780,275.36,-156.69,0.00,7.39,-4.20,150.00,0.9500,0.9500,0.7179,0.8292,0.9592,1.0000,1.0000,1.0000,89542.26,188795843.9,0.5980,
3012,-724.59,162.46,0.00,-8.29,1.86,150.00,0.9500,0.9500,0.6353,0.7733,0.9232,0.9870,1.0000,0.9990,79245.37,188802366.2,0.5700,
5673,738.99,955.40,0.00,5.20,6.72,150.00,0.9500,0.9500,0.6100,0.8073,0.8866,1.0000,1.0000,0.9443,76084.84,188804512.1,0.5809,
1325,-422.19,-95.55,0.00,-8.29,-1.88,150.00,0.9500,0.9500,0.6758,0.7888,0.9493,1.0000,1.0000,1.0000,84297.88,188808416.8,0.5811,
4364,-867.94,468.12,0.00,-7.48,4.03,150.00,0.9500,0.9500,0.6087,0.7754,0.9036,0.9761,1.0000,0.9861,75923.29,188815263.3,0.5748,
1867,-534.24,4.57,0.00,-8.50,0.07,150.00,0.9500,0.9500,0.6554,0.7835,0.9406,0.9854,1.0000,1.0000,81748.33,188820907.9,0.5736,
3802,827.94,279.69,0.00,8.05,2.72,150.00,0.9500,0.9500,0.6531,0.7972,0.9125,1.0000,1.0000,0.9948,81465.07,188830615.7,0.5766,
1625,-378.43,313.63,0.00,-6.54,5.42,150.00,0.9500,0.9500,0.6158,0.8301,0.9443,0.8704,1.0000,1.0000,76806.81,188834222.4,0.5815,
1930,533.38,30.64,0.00,8.49,0.49,150.00,0.9500,0.9500,0.6827,0.8131,0.9406,0.9891,1.0000,1.0000,85156.00,188836427.4,0.5779,
5367,-829.61,809.56,0.00,-6.08,5.94,150.00,0.9500,0.9500,0.6039,0.7848,0.8903,1.0000,1.0000,0.9576,75323.66,188874845.1,0.5731,
3550,-807.35,226.20,0.00,-8.18,2.29,150.00,0.9500,0.9500,0.6337,0.7696,0.9154,1.0000,1.0000,0.9966,79038.32,188878540.9,0.5690,
553,-198.26,-193.02,0.00,-6.09,-5.93,150.00,0.9500,0.9500,0.7084,0.8155,0.9626,1.0000,1.0000,1.0000,88365.95,188892202.2,0.6027,
427,-96.27,-233.30,0.00,-3.24,-7.86,150.00,0.9500,0.9500,0.7134,0.8195,0.9646,1.0000,1.0000,1.0000,88983.95,188935793.2,0.6119,
4140,-438.59,840.17,0.00,-3.93,7.54,150.00,0.9500,0.9500,0.5844,0.8084,0.9067,0.8930,1.0000,0.9893,72897.95,188991211.3,0.5902,
1286,407.88,-77.63,0.00,8.35,-1.59,150.00,0.9500,0.9500,0.7037,0.8201,0.9508,1.0000,1.0000,1.0000,87780.37,188994282.4,0.5860,
4940,869.45,622.33,0.00,6.91,4.95,150.00,0.9500,0.9500,0.6325,0.8021,0.8972,1.0000,1.0000,0.9738,78888.26,189008340.2,0.5763,
5185,845.06,726.15,0.00,6.45,5.54,150.00,0.9500,0.9500,0.6261,0.8039,0.8937,1.0000,1.0000,0.9656,78098.50,189008897.6,0.5766,
4365,-855.81,489.95,0.00,-7.38,4.22,150.00,0.9500,0.9500,0.6101,0.7770,0.9036,0.9764,1.0000,0.9861,76096.75,189028338.2,0.5734,
4614,-885.33,521.84,0.00,-7.32,4.32,150.00,0.9500,0.9500,0.6127,0.7759,0.9004,0.9905,1.0000,0.9810,76423.84,189046813.4,0.5727,
480,119.49,-222.30,0.00,4.02,-7.49,150.00,0.9500,0.9500,0.7238,0.8315,0.9646,1.0000,1.0000,1.0000,90287.32,189104877.1,0.6126,
719,255.21,-162.96,0.00,7.16,-4.57,150.00,0.9500,0.9500,0.7208,0.8316,0.9604,1.0000,1.0000,1.0000,89914.59,189116150.0,0.6006,
2833,-692.18,168.00,0.00,-8.26,2.00,150.00,0.9500,0.9500,0.6315,0.7770,0.9257,0.9735,1.0000,0.9994,78772.49,189132735.9,0.5732,
5671,689.67,991.58,0.00,4.85,6.98,150.00,0.9500,0.9500,0.6109,0.8086,0.8866,1.0000,1.0000,0.9443,76203.68,189143716.7,0.5784,
1467,448.71,-53.69,0.00,8.44,-1.01,150.00,0.9500,0.9500,0.6983,0.8165,0.9477,1.0000,1.0000,1.0000,87104.67,189181734.5,0.5832,
1557,469.27,-39.80,0.00,8.47,-0.72,150.00,0.9500,0.9500,0.6958,0.8150,0.9460,1.0000,1.0000,1.0000,86791.33,189192607.6,0.5818,
3445,771.86,230.93,0.00,8.14,2.44,150.00,0.9500,0.9500,0.6609,0.7995,0.9180,1.0000,1.0000,0.9976,82432.70,189195569.7,0.5752,
2652,-676.53,102.54,0.00,-8.40,1.27,150.00,0.9500,0.9500,0.6477,0.7740,0.9280,0.9993,1.0000,0.9997,80788.28,189216637.5,0.5715,
5428,787.57,850.52,0.00,5.78,6.24,150.00,0.9500,0.9500,0.6193,0.8063,0.8903,1.0000,1.0000,0.9560,77253.54,189246822.6,0.5780,
960,-349.39,-104.85,0.00,-8.14,-2.44,150.00,0.9500,0.9500,0.6750,0.8027,0.9552,0.9755,1.0000,1.0000,84192.68,189249224.2,0.5879,
1376,427.77,-66.22,0.00,8.40,-1.30,150.00,0.9500,0.9500,0.7011,0.8183,0.9493,1.0000,1.0000,1.0000,87447.90,189273541.0,0.5850,
1656,291.41,395.80,0.00,5.04,6.84,150.00,0.9500,0.9500,0.6015,0.8566,0.9443,0.8240,1.0000,1.0000,75033.15,189291594.3,0.5861,
3801,817.62,308.55,0.00,7.95,3.00,150.00,0.9500,0.9500,0.6546,0.7990,0.9125,1.0000,1.0000,0.9948,81654.32,189297581.5,0.5759,
491,-159.26,-211.24,0.00,-5.12,-6.79,150.00,0.9500,0.9500,0.7107,0.8173,0.9636,1.0000,1.0000,1.0000,88653.05,189315795.2,0.6082,
877,-338.99,77.86,0.00,-8.28,1.90,150.00,0.9500,0.9500,0.6399,0.8357,0.9566,0.8868,1.0000,1.0000,79812.97,189317196.4,0.5684,
5912,538.76,1135.16,0.00,3.64,7.68,150.00,0.9500,0.9500,0.6011,0.8102,0.8829,1.0000,1.0000,0.9310,74976.41,189329834.9,0.5837,
5910,480.60,1160.98,0.00,3.25,7.85,150.00,0.9500,0.9500,0.6015,0.8108,0.8829,1.0000,1.0000,0.9309,75026.83,189358551.9,0.5802,
5622,-714.56,973.80,0.00,-5.03,6.85,150.00,0.9500,0.9500,0.5991,0.7917,0.8866,1.0000,1.0000,0.9457,74722.39,189363710.6,0.5763,
5116,-863.17,704.52,0.00,-6.59,5.37,150.00,0.9500,0.9500,0.6095,0.7815,0.8937,1.0000,1.0000,0.9670,76024.79,189391696.7,0.5739,
3266,744.22,208.51,0.00,8.18,2.29,150.00,0.9500,0.9500,0.6644,0.8009,0.9207,1.0000,1.0000,0.9985,82879.07,189393151.5,0.5761,
3371,-779.48,203.72,0.00,-8.22,2.15,150.00,0.9500,0.9500,0.6371,0.7707,0.9180,1.0000,1.0000,0.9977,79467.63,189397517.0,0.5706,
4447,843.13,511.46,0.00,7.27,4.41,150.00,0.9500,0.9500,0.6337,0.8023,0.9036,0.9829,1.0000,0.9855,79046.96,189399077.6,0.5820,
4864,-884.93,600.11,0.00,-7.03,4.77,150.00,0.9500,0.9500,0.6141,0.7780,0.8972,1.0000,1.0000,0.9748,76595.65,189434212.3,0.5736,
1630,-291.41,395.80,0.00,-5.04,6.84,150.00,0.9500,0.9500,0.5997,0.8418,0.9443,0.8359,1.0000,1.0000,74799.28,189518091.1,0.5861,
4694,857.78,565.98,0.00,7.09,4.68,150.00,0.9500,0.9500,0.6378,0.8021,0.9004,0.9983,1.0000,0.9803,79561.02,189530046.6,0.5784,
659,235.96,-168.17,0.00,6.92,-4.93,150.00,0.9500,0.9500,0.7238,0.8341,0.9615,1.0000,1.0000,1.0000,90285.36,189532646.1,0.6032,
1739,-511.78,16.88,0.00,-8.50,0.28,150.00,0.9500,0.9500,0.6518,0.7885,0.9425,0.9719,1.0000,1.0000,81303.77,189534910.9,0.5781,
5368,-808.85,830.30,0.00,-5.93,6.09,150.00,0.9500,0.9500,0.6047,0.7862,0.8903,1.0000,1.0000,0.9573,75429.51,189541630.0,0.5756,
598,216.86,-171.86,0.00,6.66,-5.28,150.00,0.9500,0.9500,0.7272,0.8370,0.9626,1.0000,1.0000,1.0000,90702.54,189567629.7,0.6050,
1013,355.79,-80.52,0.00,8.29,-1.88,150.00,0.9500,0.9500,0.6975,0.8306,0.9552,0.9742,1.0000,1.0000,86999.38,189572571.9,0.5910,
1801,510.35,41.84,0.00,8.47,0.69,150.00,0.9500,0.9500,0.6782,0.8177,0.9425,0.9750,1.0000,1.0000,84593.14,189586424.1,0.5827,
539,179.91,-193.95,0.00,5.78,-6.23,150.00,0.9500,0.9500,0.7205,0.8355,0.9636,0.9917,1.0000,1.0000,89873.39,189594884.2,0.6093,
3191,-751.08,182.29,0.00,-8.26,2.00,150.00,0.9500,0.9500,0.6405,0.7720,0.9207,1.0000,1.0000,0.9985,79895.28,189602335.9,0.5714,
1995,-556.15,18.34,0.00,-8.50,0.28,150.00,0.9500,0.9500,0.6622,0.7817,0.9388,1.0000,1.0000,0.9999,82603.06,189654641.8,0.5745,
5621,-738.99,955.40,0.00,-5.20,6.72,150.00,0.9500,0.9500,0.5981,0.7905,0.8866,1.0000,1.0000,0.9457,74606.75,189668605.3,0.5808,
363,-8.20,-235.27,0.00,-0.30,-8.49,150.00,0.9500,0.9500,0.7226,0.8289,0.9660,1.0000,1.0000,1.0000,90131.73,189722582.3,0.6171,
5909,451.06,1172.78,0.00,3.05,7.93,150.00,0.9500,0.9500,0.6017,0.8111,0.8829,1.0000,1.0000,0.9309,75049.81,189729905.3,0.5814,
5911,509.84,1148.44,0.00,3.45,7.77,150.00,0.9500,0.9500,0.6013,0.8106,0.8829,1.0000,1.0000,0.9310,75006.64,189738571.3,0.5850,
2057,554.59,45.46,0.00,8.47,0.69,150.00,0.9500,0.9500,0.6874,0.8114,0.9388,1.0000,1.0000,1.0000,85744.07,189739723.0,0.5792,
3978,832.75,365.37,0.00,7.78,3.42,150.00,0.9500,0.9500,0.6517,0.7998,0.9097,1.0000,1.0000,0.9926,81289.88,189826351.1,0.5779,
5879,-480.60,1160.98,0.00,-3.25,7.85,150.00,0.9500,0.9500,0.5943,0.8004,0.8829,1.0000,1.0000,0.9319,74135.51,189838503.7,0.5801,
4939,853.41,644.14,0.00,6.78,5.12,150.00,0.9500,0.9500,0.6333,0.8031,0.8972,1.0000,1.0000,0.9738,78990.33,189843837.3,0.5789,
428,-119.49,-222.30,0.00,-4.02,-7.49,150.00,0.9500,0.9500,0.7144,0.8207,0.9646,1.0000,1.0000,1.0000,89111.60,189897453.4,0.6126,
5877,-538.76,1135.16,0.00,-3.64,7.68,150.00,0.9500,0.9500,0.5931,0.7985,0.8829,1.0000,1.0000,0.9321,73979.28,189899614.8,0.5836,
922,341.68,-65.03,0.00,8.35,-1.59,150.00,0.9500,0.9500,0.6904,0.8373,0.9566,0.9552,1.0000,1.0000,86119.72,189905491.0,0.5797,
5623,-689.67,991.58,0.00,-4.85,6.98,150.00,0.9500,0.9500,0.6000,0.7929,0.8866,1.0000,1.0000,0.9457,74835.33,189914410.9,0.5782,
5427,765.78,870.19,0.00,5.62,6.38,150.00,0.9500,0.9500,0.6199,0.8071,0.8903,1.0000,1.0000,0.9560,77327.68,189927468.7,0.5801,
4615,-871.83,544.08,0.00,-7.21,4.50,150.00,0.9500,0.9500,0.6141,0.7774,0.9004,0.9909,1.0000,0.9810,76600.49,189959262.6,0.5757,
3087,711.42,212.85,0.00,8.14,2.44,150.00,0.9500,0.9500,0.6646,0.8041,0.9232,0.9930,1.0000,0.9990,82894.58,190009217.5,0.5792,
3911,-845.05,335.94,0.00,-7.90,3.14,150.00,0.9500,0.9500,0.6294,0.7721,0.9097,1.0000,1.0000,0.9929,78504.91,190010903.8,0.5734,
919,347.75,6.56,0.00,8.50,0.16,150.00,0.9500,0.9500,0.6701,0.8485,0.9566,0.9148,1.0000,1.0000,83584.69,190045702.2,0.5735,
3622,789.51,282.23,0.00,8.00,2.86,150.00,0.9500,0.9500,0.6588,0.8002,0.9154,1.0000,1.0000,0.9965,82170.07,190050035.3,0.5781,
5908,421.22,1183.82,0.00,2.85,8.01,150.00,0.9500,0.9500,0.6018,0.8113,0.8829,1.0000,1.0000,0.9309,75069.15,190079175.9,0.5825,
5117,-845.06,726.15,0.00,-6.45,5.54,150.00,0.9500,0.9500,0.6104,0.7829,0.8937,1.0000,1.0000,0.9667,76143.82,190127639.8,0.5765,
479,141.48,-209.00,0.00,4.76,-7.04,150.00,0.9500,0.9500,0.7270,0.8351,0.9646,1.0000,1.0000,1.0000,90683.48,190130902.1,0.6136,
800,-295.50,-148.78,0.00,-7.59,-3.82,150.00,0.9500,0.9500,0.6962,0.8052,0.9580,1.0000,1.0000,1.0000,86840.58,190131953.4,0.5958,
5880,-451.06,1172.78,0.00,-3.05,7.93,150.00,0.9500,0.9500,0.5950,0.8013,0.8829,1.0000,1.0000,0.9319,74218.70,190177168.2,0.5812,
2509,-650.65,85.47,0.00,-8.43,1.11,150.00,0.9500,0.9500,0.6511,0.7756,0.9303,1.0000,1.0000,0.9997,81209.06,190191417.5,0.5732,
2124,-579.47,33.29,0.00,-8.49,0.49,150.00,0.9500,0.9500,0.6593,0.7799,0.9367,1.0000,1.0000,0.9999,82235.66,190196963.2,0.5749,
5369,-787.57,850.52,0.00,-5.78,6.24,150.00,0.9500,0.9500,0.6058,0.7875,0.8903,1.0000,1.0000,0.9573,75558.25,190210331.8,0.5778,
1676,491.11,-19.78,0.00,8.49,-0.34,150.00,0.9500,0.9500,0.6937,0.8140,0.9443,1.0000,1.0000,1.0000,86527.27,190225697.4,0.5822,
3013,-718.45,187.77,0.00,-8.22,2.15,150.00,0.9500,0.9500,0.6373,0.7755,0.9232,0.9873,1.0000,0.9990,79496.00,190228589.0,0.5745,
2252,-602.39,49.38,0.00,-8.47,0.69,150.00,0.9500,0.9500,0.6566,0.7784,0.9347,1.0000,1.0000,0.9999,81895.00,190238273.7,0.5743,
4114,-860.95,396.23,0.00,-7.72,3.55,150.00,0.9500,0.9500,0.6264,0.7734,0.9067,1.0000,1.0000,0.9899,78136.66,190243109.3,0.5747,
416,176.82,-155.42,0.00,6.38,-5.61,150.00,0.9500,0.9500,0.7277,0.8541,0.9660,0.9773,1.0000,1.0000,90772.10,190250797.6,0.6037,
924,329.49,-111.40,0.00,8.05,-2.72,150.00,0.9500,0.9500,0.7089,0.8296,0.9566,0.9897,1.0000,1.0000,88419.32,190251163.9,0.5962,
4865,-869.45,622.33,0.00,-6.91,4.95,150.00,0.9500,0.9500,0.6153,0.7795,0.8972,1.0000,1.0000,0.9748,76744.18,190255292.9,0.5762,
3551,-798.92,254.37,0.00,-8.10,2.58,150.00,0.9500,0.9500,0.6355,0.7719,0.9154,1.0000,1.0000,0.9966,79268.60,190257045.7,0.5735,
739,-275.36,-156.69,0.00,-7.39,-4.20,150.00,0.9500,0.9500,0.6995,0.8081,0.9592,1.0000,1.0000,1.0000,87255.83,190274630.5,0.5981,
5878,-509.84,1148.44,0.00,-3.45,7.77,150.00,0.9500,0.9500,0.5938,0.7995,0.8829,1.0000,1.0000,0.9321,74068.74,190275351.1,0.5849,
2185,577.16,61.53,0.00,8.45,0.90,150.00,0.9500,0.9500,0.6845,0.8097,0.9367,1.0000,1.0000,0.9999,85380.17,190278124.7,0.5797,
2381,-626.77,66.82,0.00,-8.45,0.90,150.00,0.9500,0.9500,0.6537,0.7769,0.9325,1.0000,1.0000,0.9998,81540.19,190278431.1,0.5739,
868,-321.03,-133.84,0.00,-7.85,-3.27,150.00,0.9500,0.9500,0.6892,0.8028,0.9566,0.9944,1.0000,1.0000,85968.80,190285766.8,0.5877,
2834,-685.87,192.16,0.00,-8.18,2.29,150.00,0.9500,0.9500,0.6335,0.7793,0.9257,0.9737,1.0000,0.9994,79015.27,190304172.7,0.5773,
2567,645.70,117.12,0.00,8.36,1.52,150.00,0.9500,0.9500,0.6762,0.8055,0.9303,1.0000,1.0000,0.9997,84343.62,190389496.3,0.5789,
2312,599.26,78.72,0.00,8.43,1.11,150.00,0.9500,0.9500,0.6818,0.8083,0.9347,1.0000,1.0000,0.9999,85039.34,190422418.1,0.5796,
4693,843.17,587.52,0.00,6.97,4.86,150.00,0.9500,0.9500,0.6389,0.8032,0.9004,0.9988,1.0000,0.9801,79696.98,190422732.3,0.5813,
1052,-368.64,-96.90,0.00,-8.22,-2.16,150.00,0.9500,0.9500,0.6791,0.7998,0.9537,0.9865,1.0000,1.0000,84713.23,190443898.4,0.5896,
2440,622.76,97.32,0.00,8.40,1.31,150.00,0.9500,0.9500,0.6789,0.8068,0.9325,1.0000,1.0000,0.9998,84681.55,190450619.7,0.5793,
1143,-387.74,-87.75,0.00,-8.29,-1.88,150.00,0.9500,0.9500,0.6852,0.7973,0.9523,1.0000,1.0000,1.0000,85472.52,190463744.7,0.5872,
3731,-827.94,279.69,0.00,-8.05,2.72,150.00,0.9500,0.9500,0.6316,0.7708,0.9125,1.0000,1.0000,0.9950,78781.52,190472098.8,0.5766,
4446,829.91,532.64,0.00,7.15,4.59,150.00,0.9500,0.9500,0.6349,0.8034,0.9036,0.9833,1.0000,0.9855,79193.30,190479730.4,0.5854,
5881,-421.22,1183.82,0.00,-2.85,8.01,150.00,0.9500,0.9500,0.5957,0.8021,0.8829,1.0000,1.0000,0.9319,74298.70,190493628.7,0.5823,
421,78.60,-221.90,0.00,2.84,-8.01,150.00,0.9500,0.9500,0.7286,0.8358,0.9660,1.0000,1.0000,1.0000,90882.96,190527398.0,0.6179,
677,-255.21,-162.96,0.00,-7.16,-4.57,150.00,0.9500,0.9500,0.7033,0.8114,0.9604,1.0000,1.0000,1.0000,87722.76,190529324.3,0.6006,
5670,664.35,1008.72,0.00,4.68,7.10,150.00,0.9500,0.9500,0.6113,0.8091,0.8866,1.0000,1.0000,0.9441,76245.45,190531910.9,0.5867,
5183,807.22,767.99,0.00,6.16,5.86,150.00,0.9500,0.9500,0.6275,0.8057,0.8937,1.0000,1.0000,0.9656,78275.32,190533785.5,0.5814,
1868,-533.38,30.64,0.00,-8.49,0.49,150.00,0.9500,0.9500,0.6580,0.7864,0.9406,0.9855,1.0000,1.0000,82069.08,190618090.6,0.5781,
3444,763.28,257.85,0.00,8.05,2.72,150.00,0.9500,0.9500,0.6624,0.8014,0.9180,1.0000,1.0000,0.9976,82625.78,190635848.0,0.5798,
4938,836.83,665.54,0.00,6.65,5.29,150.00,0.9500,0.9500,0.6341,0.8041,0.8972,1.0000,1.0000,0.9738,79089.28,190663762.5,0.5814,
5184,826.40,747.31,0.00,6.30,5.70,150.00,0.9500,0.9500,0.6268,0.8048,0.8937,1.0000,1.0000,0.9656,78188.55,190682464.5,0.5854,
3800,806.30,337.03,0.00,7.84,3.28,150.00,0.9500,0.9500,0.6561,0.8008,0.9125,1.0000,1.0000,0.9948,81835.50,190683720.0,0.5805,
1929,531.24,56.63,0.00,8.45,0.90,150.00,0.9500,0.9500,0.6855,0.8159,0.9406,0.9898,1.0000,1.0000,85502.72,190712377.5,0.5829,
492,-179.91,-193.95,0.00,-5.78,-6.23,150.00,0.9500,0.9500,0.7129,0.8198,0.9636,1.0000,1.0000,1.0000,88923.12,190715535.1,0.6093,
1235,-407.88,-77.63,0.00,-8.35,-1.59,150.00,0.9500,0.9500,0.6820,0.7948,0.9508,1.0000,1.0000,1.0000,85070.40,190730194.4,0.5860,
5668,612.43,1041.06,0.00,4.31,7.33,150.00,0.9500,0.9500,0.6120,0.8102,0.8866,1.0000,1.0000,0.9441,76343.10,190760264.0,0.5837,
4366,-843.13,511.46,0.00,-7.27,4.41,150.00,0.9500,0.9500,0.6115,0.7786,0.9036,0.9766,1.0000,0.9861,76269.60,190788767.0,0.5819,
4445,816.16,553.48,0.00,7.03,4.77,150.00,0.9500,0.9500,0.6360,0.8045,0.9036,0.9838,1.0000,0.9854,79329.84,190796943.1,0.5847,
554,-216.86,-171.86,0.00,-6.66,-5.28,150.00,0.9500,0.9500,0.7112,0.8187,0.9626,1.0000,1.0000,1.0000,88716.82,190819885.0,0.6050,
908,247.86,244.01,0.00,6.06,5.96,150.00,0.9500,0.9500,0.6500,0.8808,0.9566,0.8547,1.0000,1.0000,81071.75,190827580.5,0.5889,
3372,-771.86,230.93,0.00,-8.14,2.44,150.00,0.9500,0.9500,0.6390,0.7730,0.9180,1.0000,1.0000,0.9977,79700.35,190843107.0,0.5752,
4616,-857.78,565.98,0.00,-7.09,4.68,150.00,0.9500,0.9500,0.6155,0.7790,0.9004,0.9912,1.0000,0.9810,76776.34,190846073.5,0.5784,
1104,374.44,-71.27,0.00,8.35,-1.59,150.00,0.9500,0.9500,0.7038,0.8282,0.9537,0.9873,1.0000,1.0000,87788.93,190846513.6,0.5931,
5370,-765.78,870.19,0.00,-5.62,6.38,150.00,0.9500,0.9500,0.6068,0.7889,0.8903,1.0000,1.0000,0.9573,75684.55,190859605.6,0.5800,
3732,-817.62,308.55,0.00,-7.95,3.00,150.00,0.9500,0.9500,0.6334,0.7730,0.9125,1.0000,1.0000,0.9950,79011.39,190868308.5,0.5759,
3265,736.45,234.48,0.00,8.10,2.58,150.00,0.9500,0.9500,0.6660,0.8028,0.9207,1.0000,1.0000,0.9985,83074.37,190868309.8,0.5808,
616,-235.96,-168.17,0.00,-6.92,-4.93,150.00,0.9500,0.9500,0.7070,0.8148,0.9615,1.0000,1.0000,1.0000,88193.18,190874768.7,0.6032,
2907,678.71,216.10,0.00,8.10,2.58,150.00,0.9500,0.9500,0.6598,0.8075,0.9257,0.9787,1.0000,0.9994,82299.60,190888769.2,0.5856,
1418,-448.71,-53.69,0.00,-8.44,-1.01,150.00,0.9500,0.9500,0.6761,0.7905,0.9477,1.0000,1.0000,1.0000,84334.87,190945102.5,0.5832,
1194,392.87,-60.82,0.00,8.40,-1.30,150.00,0.9500,0.9500,0.7101,0.8261,0.9523,1.0000,1.0000,1.0000,88568.28,190957058.7,0.5910,
1509,-469.27,-39.80,0.00,-8.47,-0.72,150.00,0.9500,0.9500,0.6734,0.7887,0.9460,1.0000,1.0000,1.0000,83999.18,190960223.2,0.5818,
1326,-427.77,-66.22,0.00,-8.40,-1.30,150.00,0.9500,0.9500,0.6791,0.7926,0.9493,1.0000,1.0000,1.0000,84706.04,191022772.1,0.5850,
4866,-853.41,644.14,0.00,-6.78,5.12,150.00,0.9500,0.9500,0.6164,0.7810,0.8972,1.0000,1.0000,0.9748,76890.85,191061253.5,0.5788,
3192,-744.22,208.51,0.00,-8.18,2.29,150.00,0.9500,0.9500,0.6424,0.7743,0.9207,1.0000,1.0000,0.9985,80128.30,191063915.9,0.5761,
429,-141.48,-209.00,0.00,-4.76,-7.04,150.00,0.9500,0.9500,0.7159,0.8223,0.9646,1.0000,1.0000,1.0000,89295.91,191066017.6,0.6136,
5669,638.59,1025.22,0.00,4.49,7.21,150.00,0.9500,0.9500,0.6117,0.8097,0.8866,1.0000,1.0000,0.9441,76296.06,191067023.7,0.5884,
1800,507.70,66.69,0.00,8.43,1.11,150.00,0.9500,0.9500,0.6809,0.8205,0.9425,0.9756,1.0000,1.0000,84926.05,191069106.6,0.5852,
366,-78.60,-221.90,0.00,-2.84,-8.01,150.00,0.9500,0.9500,0.7221,0.8284,0.9660,1.0000,1.0000,1.0000,90075.65,191070702.5,0.6179,
5907,391.11,1194.11,0.00,2.65,8.08,150.00,0.9500,0.9500,0.6020,0.8115,0.8829,1.0000,1.0000,0.9309,75084.83,191147433.2,0.5896,
538,198.70,-174.65,0.00,6.38,-5.61,150.00,0.9500,0.9500,0.7237,0.8400,0.9636,0.9906,1.0000,1.0000,90266.86,191153941.5,0.6110,
